date,fire_count,frp_sum,pm25,aqi,wind_speed,wind_dir,temp,rain,alignment,transport_index,transport_lag1,stagnation
2018-11-04,1105.0,7317.73,97.27,238.0,8.9,10.637664577226985,22.287499999999998,0.0,0.6646980734413198,734.4913711526584,0.0,0.10101010101010101
2018-11-05,3381.0,22177.14,361.98,424.0,9.379166666666666,293.64928269236447,20.2375,0.0,0.8775854176476202,2967.116297066604,734.4913711526584,0.09634684865515858
2018-11-06,3632.0,30407.36,177.88,411.0,13.179166666666667,291.88324063850143,20.025000000000002,0.0,0.8623936140863318,3132.213606361557,2967.116297066604,0.07052600646488393
2018-11-07,4532.0,32836.85,175.43,317.0,9.091666666666667,277.13364650302356,19.07916666666667,0.0,0.705089998432504,3195.467872896108,3132.213606361557,0.0990916597853014
2018-11-08,4931.0,29939.38,420.3,452.0,4.283333333333334,345.59310468470017,20.1625,0.0,0.918472105372651,4528.985951592542,3195.467872896108,0.18927444794952678
2018-11-09,2318.0,13858.04,300.91,487.0,5.591666666666666,328.5575630872885,20.408333333333335,0.0,0.9940359292017547,2304.1752838896673,4528.985951592542,0.15170670037926676
2018-11-10,1881.0,10277.33,288.86,430.0,4.670833333333333,58.5207132667129,20.804166666666664,0.0,0.0,0.0,2304.1752838896673,0.1763409257898604
2018-11-11,1643.0,10021.93,256.68,454.0,4.8500000000000005,96.46789659285162,21.8,0.0,0.0,0.0,0.0,0.17094017094017092
2018-11-12,1533.0,10822.78,271.7,437.0,5.9958333333333345,83.26773460582416,21.491666666666664,0.0,0.0,0.0,0.0,0.14294222751637878
2018-11-13,1872.0,11117.72,265.06,454.0,6.683333333333334,103.61842434542683,22.170833333333334,0.1,0.0,0.0,0.0,0.1301518438177874
2018-11-14,1001.0,6787.87,136.2,361.0,7.279166666666666,85.75353114175448,21.495833333333334,1.1,0.0,0.0,0.0,0.12078510317060898
2018-11-15,1786.0,11899.24,98.53,251.0,9.379166666666666,346.25277060299567,20.775000000000002,0.6000000000000001,0.9138579686830897,1632.150332067998,0.0,0.09634684865515858
2018-11-16,1778.0,10094.54,138.49,302.0,14.491666666666665,290.79738780850835,19.158333333333335,0.0,0.8526452405910458,1516.0032377708794,1632.150332067998,0.06455083378160302
2018-11-17,1275.0,8992.03,135.21,292.0,10.387500000000001,285.713332077008,18.516666666666666,0.0,0.8029891518999536,1023.8111686724408,1516.0032377708794,0.08781558726673984
2018-11-18,1966.0,11510.26,166.43,330.0,6.991666666666666,147.89370114255712,19.8,0.0,0.0,0.0,1023.8111686724408,0.1251303441084463
2018-11-19,1070.0,6600.18,179.79,340.0,10.591666666666667,124.24343288940656,20.816666666666666,0.0,0.0,0.0,0.0,0.08626887131560029
2018-11-20,530.0,3418.2,224.1,367.0,7.108333333333333,328.20391325236744,20.487499999999997,0.0,0.9946901037575042,527.1857549914772,0.0,0.12332990750256936
2018-11-21,761.0,4313.98,209.96,396.0,9.995833333333332,281.05148705254186,19.754166666666666,0.0,0.7518933838957637,572.1908651446762,527.1857549914772,0.0909435392194013
2018-11-22,497.0,3591.82,139.02,317.0,5.849999999999999,301.43383887142386,19.61666666666667,0.0,0.934434698808185,464.41404530766795,572.1908651446762,0.14598540145985403
2018-11-23,738.0,4228.48,187.85,356.0,12.9125,300.60239829748963,19.279166666666665,0.0,0.9291684935619606,685.7263482487269,464.41404530766795,0.07187780772686433
2018-11-24,442.0,2281.03,107.73,296.0,14.883333333333333,287.0423204563757,19.2875,0.0,0.8165961159586417,360.9354832537196,685.7263482487269,0.06295907660020987
2018-11-25,242.0,1171.48,133.62,266.0,8.137500000000001,310.9304263474636,17.866666666666664,0.0,0.980386901829516,237.25363024274287,360.9354832537196,0.10943912448700409
2018-11-26,120.0,648.8,200.69,349.0,8.558333333333334,323.6589649308092,18.55,0.0,0.9997174184475744,119.96609021370894,237.25363024274287,0.1046207497820401
2018-11-27,11.0,35.1,205.53,396.0,6.704166666666666,115.8694471794538,19.483333333333334,0.0,0.0,0.0,119.96609021370894,0.1297998918334235
2018-11-28,160.0,647.22,193.1,363.0,5.1000000000000005,126.86886754901332,19.633333333333336,0.0,0.0,0.0,0.0,0.16393442622950818
2018-11-29,136.0,572.6,205.17,384.0,8.479166666666666,289.97473473387475,18.654166666666665,0.0,0.8450556945276201,114.92757445575633,0.0,0.1054945054945055
2018-11-30,99.0,460.23,190.36,365.0,9.633333333333333,290.0092995852525,18.304166666666667,0.0,0.8453780963539467,83.69243153904073,114.92757445575633,0.09404388714733543
2018-12-01,48.0,188.51,147.48,335.0,9.004166666666668,277.6852270860236,17.454166666666666,0.0,0.7118838248528375,34.1704235929362,83.69243153904073,0.09995835068721365
2018-12-02,59.0,227.59,164.63,329.0,5.3,352.9054512615694,17.825,0.0,0.8606654323917164,50.77926051111127,34.1704235929362,0.15873015873015872
2018-12-03,58.0,203.38,178.87,356.0,4.970833333333333,308.2519949446929,17.6875,0.0,0.9701061157571619,56.26615471391539,50.77926051111127,0.1674808094905792
2018-12-04,74.0,233.35999999999999,211.57,394.0,5.970833333333334,332.0369360876353,17.2875,0.0,0.9855852912825651,72.93331155490982,56.26615471391539,0.14345487148834427
